Country,Location_name,Region,Latitude,Longitude,Avg_temp,total_rainfall,Avg_humidity,Crop,Season,Average_Yield
India,Hoshangabad,Madhya Pradesh,22.75,77.72,26.16949772,4584.1,71,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.51949772,4584.1,87,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.61949772,4584.1,94,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.51949772,4584.1,98,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.56949772,4584.1,99,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.46949772,4584.1,97,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.06949772,4584.1,96,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.96949772,4584.1,95,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.06949772,4584.1,92,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.16949772,4584.1,99,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.96949772,4584.1,98,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.26949772,4584.1,97,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.21949772,4584.1,96,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.41949772,4584.1,94,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.01949772,4584.1,92,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.26949772,4584.1,94,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.61949772,4584.1,90,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.41949772,4584.1,95,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.31949772,4584.1,95,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.91949772,4584.1,96,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.31949772,4584.1,88,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.26949772,4584.1,88,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.06949772,4584.1,81,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.11949772,4584.1,86,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.46949772,4584.1,77,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.56949772,4584.1,70,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.66949772,4584.1,72,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.36949772,4584.1,56,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.76949772,4584.1,65,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.26949772,4584.1,76,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.36949772,4584.1,76,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.81949772,4584.1,75,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.26949772,4584.1,76,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.41949772,4584.1,79,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.16949772,4584.1,73,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.41949772,4584.1,69,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.46949772,4584.1,67,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.56949772,4584.1,61,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.46949772,4584.1,56,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.01949772,4584.1,55,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,25.01949772,4584.1,73,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.16949772,4584.1,64,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,24.51949772,4584.1,61,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.91949772,4584.1,69,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.21949772,4584.1,54,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.26949772,4584.1,53,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,23.11949772,4584.1,60,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.81949772,4584.1,61,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.51949772,4584.1,52,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.46949772,4584.1,47,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.71949772,4584.1,46,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.56949772,4584.1,48,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.51949772,4584.1,46,Wheat,Rabi       ,1450
India,Hoshangabad,Madhya Pradesh,22.75,77.72,22.56949772,4584.1,52,Wheat,Rabi       ,1450
India,Sehore,Madhya Pradesh,23.2,77.08,25.47388128,4459.3,77,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,25.02388128,4459.3,79,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.67388128,4459.3,83,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.22388128,4459.3,74,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.17388128,4459.3,76,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.07388128,4459.3,73,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,25.17388128,4459.3,70,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.42388128,4459.3,80,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.07388128,4459.3,91,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.22388128,4459.3,96,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.27388128,4459.3,97,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.07388128,4459.3,99,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.87388128,4459.3,96,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.72388128,4459.3,89,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.67388128,4459.3,88,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.92388128,4459.3,86,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,25.52388128,4459.3,94,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.62388128,4459.3,99,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.12388128,4459.3,96,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.62388128,4459.3,98,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.82388128,4459.3,95,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.42388128,4459.3,95,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.07388128,4459.3,94,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.62388128,4459.3,88,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.92388128,4459.3,95,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.82388128,4459.3,96,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.02388128,4459.3,94,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.82388128,4459.3,94,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.02388128,4459.3,90,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.37388128,4459.3,86,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.37388128,4459.3,75,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.67388128,4459.3,75,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.22388128,4459.3,70,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.52388128,4459.3,78,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.77388128,4459.3,78,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.02388128,4459.3,53,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.87388128,4459.3,69,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.52388128,4459.3,73,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.52388128,4459.3,74,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.97388128,4459.3,73,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.17388128,4459.3,77,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.37388128,4459.3,74,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.27388128,4459.3,74,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.27388128,4459.3,69,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.42388128,4459.3,59,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.42388128,4459.3,54,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.77388128,4459.3,52,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.67388128,4459.3,50,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.97388128,4459.3,59,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.42388128,4459.3,67,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,24.02388128,4459.3,69,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.67388128,4459.3,61,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.57388128,4459.3,58,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.07388128,4459.3,50,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,23.22388128,4459.3,42,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.97388128,4459.3,52,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.77388128,4459.3,49,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.47388128,4459.3,45,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.87388128,4459.3,36,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.52388128,4459.3,37,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.27388128,4459.3,35,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.57388128,4459.3,36,Wheat,Rabi       ,600
India,Sehore,Madhya Pradesh,23.2,77.08,22.52388128,4459.3,60,Wheat,Rabi       ,600
India,Jabalpur,Madhya Pradesh,23.17,79.95,26.86908676,3914.1,70,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,26.36908676,3914.1,79,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.21908676,3914.1,79,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.56908676,3914.1,80,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.96908676,3914.1,80,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,25.61908676,3914.1,79,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.96908676,3914.1,76,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,25.11908676,3914.1,73,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.86908676,3914.1,94,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.86908676,3914.1,92,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.76908676,3914.1,95,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.96908676,3914.1,97,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.86908676,3914.1,96,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.56908676,3914.1,96,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.21908676,3914.1,96,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.11908676,3914.1,95,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,25.86908676,3914.1,94,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.51908676,3914.1,98,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.56908676,3914.1,93,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.71908676,3914.1,92,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.71908676,3914.1,94,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.41908676,3914.1,90,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.71908676,3914.1,90,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.71908676,3914.1,91,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.51908676,3914.1,94,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.76908676,3914.1,91,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.46908676,3914.1,92,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.26908676,3914.1,92,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.21908676,3914.1,86,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.96908676,3914.1,81,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.56908676,3914.1,86,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.61908676,3914.1,84,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.51908676,3914.1,88,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.36908676,3914.1,72,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.56908676,3914.1,89,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,24.26908676,3914.1,94,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.56908676,3914.1,61,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.26908676,3914.1,62,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.46908676,3914.1,67,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.76908676,3914.1,87,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.46908676,3914.1,84,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.51908676,3914.1,84,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.41908676,3914.1,76,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.51908676,3914.1,76,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.41908676,3914.1,71,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.76908676,3914.1,62,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.46908676,3914.1,60,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.66908676,3914.1,60,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.76908676,3914.1,65,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.16908676,3914.1,75,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.21908676,3914.1,75,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,23.26908676,3914.1,68,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.61908676,3914.1,63,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.51908676,3914.1,57,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,22.26908676,3914.1,55,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.51908676,3914.1,56,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.51908676,3914.1,63,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.66908676,3914.1,59,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.61908676,3914.1,54,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.46908676,3914.1,51,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.56908676,3914.1,49,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.56908676,3914.1,54,Wheat,Rabi       ,1450
India,Jabalpur,Madhya Pradesh,23.17,79.95,21.71908676,3914.1,50,Wheat,Rabi       ,1450
India,Narsimhapur,Madhya Pradesh,22.95,79.2,26.54766484,3909.5,71,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.59766484,3909.5,73,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.14766484,3909.5,76,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.89766484,3909.5,78,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.19766484,3909.5,75,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.59766484,3909.5,69,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.99766484,3909.5,72,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,26.34766484,3909.5,59,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.79766484,3909.5,86,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.84766484,3909.5,94,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.94766484,3909.5,92,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.84766484,3909.5,96,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.64766484,3909.5,97,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.39766484,3909.5,92,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.89766484,3909.5,96,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.24766484,3909.5,90,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.09766484,3909.5,96,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.34766484,3909.5,98,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.44766484,3909.5,95,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.64766484,3909.5,93,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.24766484,3909.5,95,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.29766484,3909.5,92,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.94766484,3909.5,88,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.04766484,3909.5,87,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.89766484,3909.5,90,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.79766484,3909.5,90,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.74766484,3909.5,88,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.79766484,3909.5,87,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.29766484,3909.5,82,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.69766484,3909.5,79,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.84766484,3909.5,83,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,25.19766484,3909.5,82,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.29766484,3909.5,61,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.64766484,3909.5,65,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.89766484,3909.5,72,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.29766484,3909.5,56,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.74766484,3909.5,62,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.54766484,3909.5,63,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.59766484,3909.5,71,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.84766484,3909.5,71,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.99766484,3909.5,73,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.74766484,3909.5,68,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.84766484,3909.5,64,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.84766484,3909.5,62,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.09766484,3909.5,55,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.99766484,3909.5,56,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,24.84766484,3909.5,58,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.99766484,3909.5,59,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.44766484,3909.5,74,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.69766484,3909.5,65,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,23.14766484,3909.5,51,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.99766484,3909.5,52,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.79766484,3909.5,49,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.49766484,3909.5,60,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.09766484,3909.5,57,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.09766484,3909.5,50,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.14766484,3909.5,47,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.09766484,3909.5,46,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.14766484,3909.5,48,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,21.89766484,3909.5,48,Sugarcane,Whole Year ,30000
India,Narsimhapur,Madhya Pradesh,22.95,79.2,22.29766484,3909.5,48,Sugarcane,Whole Year ,30000
India,Panna,Madhya Pradesh,24.72,80.2,27.69766484,3909.5,60,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,26.39766484,3909.5,70,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,25.44766484,3909.5,70,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,26.19766484,3909.5,66,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,25.99766484,3909.5,66,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,26.29766484,3909.5,63,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,25.49766484,3909.5,61,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,26.14766484,3909.5,64,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,25.14766484,3909.5,92,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,24.64766484,3909.5,96,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,25.14766484,3909.5,90,Wheat,Rabi       ,3300
India,Panna,Madhya Pradesh,24.72,80.2,24.74766484,3909.5,98,Wheat,Rabi       ,3300
